dataset,source,scraped_date,category,title,price_ghs,condition,region,area,location,seller_badge,description,price_outlier_flag,platform,tags
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Furnished 4bdrm House in Adenta for sale,1800000.0,,Greater Accra,Adenta,"Greater Accra, Adenta",,,False,Platform B,"250 sqm, 4, Furnished, 4, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"4bdrm Duplex in Hometrust Properties, East Legon for sale",2500000.0,,Greater Accra,East Legon,"Greater Accra, East Legon",,,False,Platform B,"100 sqm, 4, Semi-Furnished, 5, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"3bdrm Apartment in Adogonno, Spintex for rent",4000.0,,Greater Accra,Spintex,"Greater Accra, Spintex",,,False,Platform B,"852 sqm, Unfurnished, 3, 3"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,2000 SQM Warehouse at Tema Kpone Industrial Area,66000.0,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",,,False,Platform B,"Agent, Unfurnished, 2000 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,1000 SQM Warehouse at Kpone Barrier,32000.0,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",,,False,Platform B,"Unfurnished, 1000 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"5bdrm House in Dr Roko, Amasaman for sale",900000.0,,Greater Accra,Ga West Municipal,"Greater Accra, Ga West Municipal",,,False,Platform B,"5, 4, Semi-Furnished, 263 sqm, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Land for Sale at East Legon Hills Gated Community,1300000.0,,Greater Accra,East Legon,"Greater Accra, East Legon",,,False,Platform B,70 sqm
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Beautiful Landscape Two Plots of Lands for Sale,60000.0,,Central Region,Gomoa East,"Central Region, Gomoa East",,,False,Platform B,"Owner, 70 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Land for Sale at Lakeside Comm 9,180000.0,,Greater Accra,Ashaley Botwe,"Greater Accra, Ashaley Botwe",,,False,Platform B,500 sqm
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"7bdrm Mansion in Dr Roko, The Mall for sale",2800000.0,,Greater Accra,Achimota,"Greater Accra, Achimota",,,False,Platform B,"7, 5, Semi-Furnished, 918 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"4bdrm House in Charclem Ventures, East Legon for sale",4876549.0,,Greater Accra,East Legon,"Greater Accra, East Legon",,,False,Platform B,"4, 4, Semi-Furnished, 150 sqm, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,5bdrm House in Cantonments for sale,14000000.0,,Greater Accra,Cantonments,"Greater Accra, Cantonments",,,True,Platform B,"200 sqm, 5, Semi-Furnished, 5"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,3bdrm House in Agbogba for sale,1100259.0,,Greater Accra,Agbogba,"Greater Accra, Agbogba",,,False,Platform B,"876 sqm, 3, Unfurnished, 3, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,3bdrm House in New Legon for sale,1300000.0,,Greater Accra,Adenta,"Greater Accra, Adenta",,,False,Platform B,"500 sqm, 3, Unfurnished, 3, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"4bdrm House in Charclem Ventures, East Legon for sale",3886924.0,,Greater Accra,East Legon,"Greater Accra, East Legon",,,False,Platform B,"4, 5, Semi-Furnished, 150 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,2bdrm Apartment in Lakeside Community 1 for rent,2200.0,,Greater Accra,Ashaley Botwe,"Greater Accra, Ashaley Botwe",,,False,Platform B,"624 sqm, Semi-Furnished, 2, 2"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Beach Side With Lake Side Land at Gomoa Fetteh,150000.0,,Central Region,Gomoa East,"Central Region, Gomoa East",,,False,Platform B,6000 sqm
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"4bdrm House in Charclem Ventures, East Legon for sale",6772806.0,,Greater Accra,East Legon,"Greater Accra, East Legon",,,False,Platform B,"150 sqm, 4, Semi-Furnished, 4, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Half Plot of Land for Sale at East Legon Hills Santeo,550000.0,,Greater Accra,East Legon,"Greater Accra, East Legon",,,False,Platform B,70 sqm
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"Furnished 3bdrm Apartment in Dzorwulu, Dworwulu for sale",3600000.0,,Greater Accra,Dworwulu,"Greater Accra, Dworwulu",,,False,Platform B,"100 sqm, 3, Furnished, 3, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"3bdrm House in East Legon, Adjiriganor for rent",7000.0,,Greater Accra,Adjiriganor,"Greater Accra, Adjiriganor",,,False,Platform B,"123 sqm, Unfurnished, 3, 3"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Your Favourite Land - Oyarifa,180000.0,,Greater Accra,Ashaley Botwe,"Greater Accra, Ashaley Botwe",,,False,Platform B,"Agent, 3806 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"3bdrm House in Old Ashonmang, Accra Metropolitan for sale",750000.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,"100 sqm, 3, Unfurnished, 2, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Full Plots at an Affordable Price for Sale,40000.0,,Central Region,Gomoa East,"Central Region, Gomoa East",,,False,Platform B,"Owner, 70 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"4bdrm House in Charclem Ventures, East Legon for sale",3633033.0,,Greater Accra,East Legon,"Greater Accra, East Legon",,,False,Platform B,"150 sqm, 4, Semi-Furnished, 4, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Furnished 5bdrm Mansion in Cantonments for sale,16540170.0,,Greater Accra,Cantonments,"Greater Accra, Cantonments",,,True,Platform B,"894 sqm, 5, Furnished, 7, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Furnished 6bdrm Duplex in East Legon for Sale,8524997.0,,Greater Accra,East Legon,"Greater Accra, East Legon",,,False,Platform B,"6, 5, Furnished, 150 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,4bdrm House in Ashaley Botwe for sale,3240000.0,,Greater Accra,Ashaley Botwe,"Greater Accra, Ashaley Botwe",,,False,Platform B,"100 sqm, 4, Unfurnished, 4"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Land for Sale at Dome,650000.0,,Greater Accra,Dome,"Greater Accra, Dome",,,False,Platform B,"Agent, 100 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,2bdrm Apartment in Manet Court for rent,2000.0,,Greater Accra,Spintex,"Greater Accra, Spintex",,,False,Platform B,"Agent, 123 sqm, Unfurnished, 2, 2"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,3bdrm House in Bortiano for sale,1493800.0,,Greater Accra,Weija,"Greater Accra, Weija",,,False,Platform B,"499 sqm, 3, Semi-Furnished, 3, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"Furnished 1bdrm Apartment in Zenith Bank, Coca Cola for rent",10400.0,,Greater Accra,Spintex,"Greater Accra, Spintex",,,False,Platform B,"676 sqm, Furnished, 1, 2"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"6bdrm House in Cantonment, Cantonments for sale",22000000.0,,Greater Accra,Cantonments,"Greater Accra, Cantonments",,,True,Platform B,"111 sqm, 6, Semi-Furnished, 5, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,1bdrm Apartment in Dzorwulu for sale,715000.0,,Greater Accra,Dzorwulu,"Greater Accra, Dzorwulu",,,False,Platform B,"50 sqm, 1, Unfurnished, 1, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"6bdrm Mansion in Hometrust Properties, East Legon for sale",12000000.0,,Greater Accra,East Legon,"Greater Accra, East Legon",,,True,Platform B,"120 sqm, 6, Unfurnished, 7, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,5bdrm House in East Legon for sale,3500000.0,,Greater Accra,East Legon,"Greater Accra, East Legon",,,False,Platform B,"300 sqm, 5, Unfurnished, 5, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,3bdrm House in East Legon for sale,1643250.0,,Greater Accra,East Legon,"Greater Accra, East Legon",,,False,Platform B,"897 sqm, 3, Unfurnished, 4, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"5bdrm House in Anaji Namibia,, Takoradi for sale",450000.0,,Western Region,Takoradi,"Western Region, Takoradi",,,False,Platform B,"800 sqm, 5, Unfurnished, 3, Developer"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Furnished 4bdrm House in East Legon Not Far for sale,4070000.0,,Greater Accra,East Legon,"Greater Accra, East Legon",,,False,Platform B,"4, 4, Furnished, 2225 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,10 Plots of Land for Sale at Community 23,7800000.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,5000 sqm
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,2bdrm House in Oyarifa for sale,1200000.0,,Greater Accra,Oyarifa,"Greater Accra, Oyarifa",,,False,Platform B,"200 sqm, 2, Semi-Furnished, 2"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"5bdrm House in Kutunse, Amasaman for sale",890000.0,,Greater Accra,Ga West Municipal,"Greater Accra, Ga West Municipal",,,False,Platform B,"400 sqm, 5, Unfurnished, 5, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"5bdrm House in E A Properties, Frafraha for sale",2069271.0,,Greater Accra,Adenta,"Greater Accra, Adenta",,,False,Platform B,"200 sqm, 5, Semi-Furnished, 5, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"3bdrm House in Charclem Ventures, Accra Metropolitan for sale",1557433.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,"3, 3, Semi-Furnished, 150 sqm, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,3bdrm House in Oyarifa for sale,1500000.0,,Greater Accra,Oyarifa,"Greater Accra, Oyarifa",,,False,Platform B,"858 sqm, 3, Semi-Furnished, 4, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Quarter Plot for Sale at Sapeiman-Opah,75000.0,,Greater Accra,Ga West Municipal,"Greater Accra, Ga West Municipal",,,False,Platform B,"Agent, 84 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"4bdrm House in Charclem Ventures, East Legon for sale",4360194.0,,Greater Accra,East Legon,"Greater Accra, East Legon",,,False,Platform B,"150 sqm, 4, Semi-Furnished, 4, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"Furnished 5bdrm House in Krokrobite, Bortiano for sale",4800000.0,,Greater Accra,Weija,"Greater Accra, Weija",,,False,Platform B,"100 sqm, 5, Furnished, 5, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,2bdrm Apartment in Lakeside Community 8 for rent,2500.0,,Greater Accra,Ashaley Botwe,"Greater Accra, Ashaley Botwe",,,False,Platform B,"Agent, 358 sqm, Semi-Furnished, 2, 3"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"4bdrm Townhouse/Terrace in Charclem Ventures, Ashaley Botwe for sale",3953029.0,,Greater Accra,Ashaley Botwe,"Greater Accra, Ashaley Botwe",,,False,Platform B,"150 sqm, 4, Semi-Furnished, 4, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Buy a Plots of Lands at Dominase With Free Documentation,30000.0,,Central Region,Gomoa East,"Central Region, Gomoa East",,,False,Platform B,"Owner, 100 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"4bdrm Duplex in Dr Roko, Ashaley Botwe for Sale",1650000.0,,Greater Accra,Ashaley Botwe,"Greater Accra, Ashaley Botwe",,,False,Platform B,"4, 5, Semi-Furnished, 684 sqm"
